id,parent,name,type,address,location,typecode,pcode,pname,citycode,cityname,adcode,adname,tel
B0015148C7,[],嘉定紫藤园,风景名胜;公园广场;公园,博乐路45,"121.258719,31.379625",110101,310000,上海市,021,上海市,310114,嘉定区,
B0FFH9PPL7,[],大七灶天主堂,风景名胜;风景名胜;教堂,川沙新镇纯新村3队吴家宅118号,"121.707361,31.134708",110206,310000,上海市,021,上海市,310115,浦东新区,
B00155A8FL,[],金沙绿地,风景名胜;公园广场;公园,丰庄路69号(近清峪路),"121.359424,31.242988",110101,310000,上海市,021,上海市,310114,嘉定区,
B00155HF4Z,[],甘泉园,风景名胜;公园广场;公园,灵石路,"121.423519,31.267025",110101,310000,上海市,021,上海市,310107,普陀区,
B0FFGCEFD9,[],康桥镇太平村文化活动中心,科教文化服务;文化宫;文化宫,太平村402-16,"121.553711,31.122780",140800,310000,上海市,021,上海市,310115,浦东新区,
B00156R4FS,B0FFGTL0XK,天主教上海教区服字号圣母往见堂,风景名胜;风景名胜;教堂,川周路8682弄2幢3-4号,"121.707970,31.183043",110206,310000,上海市,021,上海市,310115,浦东新区,
B0FFJVAFLN,[],新安社区综合文化服务中心,商务住宅;住宅区;社区中心,安勇路与安礼路交叉口西50米,"121.176835,31.269249",120304,310000,上海市,021,上海市,310114,嘉定区,
B0FFG8ZW8Z,[],闵行市民文化广场,风景名胜;公园广场;城市广场,沪闵路7862号附近,"121.403180,31.132974",110105,310000,上海市,021,上海市,310112,闵行区,
B00155MF66,[],漕溪公园,风景名胜;公园广场;公园,漕溪路203号,"121.43603,31.171971",110101,310000,上海市,021,上海市,310104,徐汇区,
B00155R1E2,B00155KSDE,上海站南广场,风景名胜;公园广场;城市广场,秣陵路303号,"121.454556,31.247982",110105,310000,上海市,021,上海市,310106,静安区,
B001557NU3,B00155ESEE,旗忠村文化中心,科教文化服务;文化宫;文化宫,光华路2688号,"121.345899,31.056846",140800,310000,上海市,021,上海市,310112,闵行区,
B00156ZLCG,[],新浜镇文体活动中心,科教文化服务;文化宫;文化宫,新浜镇新颖路1031号,"121.070283,30.930866",140800,310000,上海市,021,上海市,310117,松江区,
B00155LCJU,B0FFH59QGA,北内路绿地,风景名胜;公园广场;公园,袜子弄73号,"121.241638,31.012899",110101,310000,上海市,021,上海市,310117,松江区,
B00155LCL4,[],菜花泾绿地,风景名胜;公园广场;公园,谷阳北路42号,"121.237176,31.010493",110101,310000,上海市,021,上海市,310117,松江区,
B0FFH103QO,[],汽车生活广场,风景名胜;公园广场;城市广场,环城路958号附近,"121.245643,31.012942",110105,310000,上海市,021,上海市,310117,松江区,
B001572NGS,[],天主教息焉堂,风景名胜;风景名胜;教堂,可乐路17号(近哈密路),"121.367054,31.204866",110206,310000,上海市,021,上海市,310105,长宁区,
B0FFHWH1DZ,[],泥城镇云翔苑社区活动室,商务住宅;住宅区;社区中心,彩云路714号附近,"121.804182,30.898976",120304,310000,上海市,021,上海市,310115,浦东新区,
B0015581IF,B001571FHL,响新村社区活动中心,商务住宅;住宅区;社区中心,白鹤镇响新路,"121.110964,31.255865",120304,310000,上海市,021,上海市,310118,青浦区,
B0FFKWGZC1,[],赵巷体育公园,风景名胜;公园广场;公园,业文路北侧,"121.227629,31.123848",110101,310000,上海市,021,上海市,310118,青浦区,
B0FFGPXXIL,[],长安耶稣堂,风景名胜;风景名胜;教堂,长树路附近,"121.782741,30.980292",110206,310000,上海市,021,上海市,310115,浦东新区,
B0FFIY77X4,[],梅陇镇法治文化公园,风景名胜;公园广场;公园,吴泾剑川路都会路,"121.438822,31.067562",110101,310000,上海市,021,上海市,310112,闵行区,
B0FFGLM82M,[],秦望山百草园,风景名胜;公园广场;公园,漕廊公路与秦廊路交叉口西北150米,"121.263683,30.788074",110101,310000,上海市,021,上海市,310116,金山区,
B0FFHDUUPN,B00155D37M,豪世盛地园社区服务站,商务住宅;住宅区;社区中心,中春路东200米,"121.342893,31.148894",120304,310000,上海市,021,上海市,310112,闵行区,
B0FFH8NLW6,[],金星村综合服务站,商务住宅;住宅区;社区中心,G1501上海绕城高速附近,"121.146367,31.186619",120304,310000,上海市,021,上海市,310118,青浦区,
B0FFFSCOEM,B00155L2QO,四平科技公园-膜结构广场,风景名胜;公园广场;城市广场,中山北二路与内环高架路出口交叉口西北150米,"121.505734,31.287463",110105,310000,上海市,021,上海市,310110,杨浦区,
B00156ZKLP,[],金山区新农社区活动中心,商务住宅;住宅区;社区中心,朱泾镇贸易路55号,"121.211041,30.891892",120304,310000,上海市,021,上海市,310116,金山区,
B0FFGO39ZN,B0FFGG6OBW,庆丰村社区活动中心,商务住宅;住宅区;社区中心,庆丰新村路与龙东大道交叉口北50米,"121.713617,31.241499",120304,310000,上海市,021,上海市,310115,浦东新区,
B0FFFR6GDS,B00155FXB3,外滩-观景平台,风景名胜;公园广场;城市广场,中山东一路外滩411号,"121.490926,31.240821",110105,310000,上海市,021,上海市,310101,黄浦区,
B0G0OCUPU7,[],最美花园,风景名胜;公园广场;公园,南苏州路76号,"121.489695,31.242644",110101,310000,上海市,021,上海市,310101,黄浦区,
B0HBRX87UD,[],世纪同框广场,风景名胜;公园广场;城市广场,北苏州路29号,"121.489523,31.244006",110105,310000,上海市,021,上海市,310109,虹口区,
B00155G6WO,B00155FXB3,外滩-陈毅广场,风景名胜;公园广场;城市广场,中山东一路外滩,"121.490359,31.238999",110105,310000,上海市,021,上海市,310101,黄浦区,
B0HBN6VAVJ,[],原新天安堂,风景名胜;风景名胜;教堂,南苏州路103号(圆明园路口),"121.488375,31.243245",110206,310000,上海市,021,上海市,310101,黄浦区,
B00156ZKZQ,[],马桥镇社区文化活动中心,科教文化服务;文化宫;文化宫|体育休闲服务;运动场馆;运动场所,马桥镇青年路33号,"121.364875,31.032118",140800|080100,310000,上海市,021,上海市,310112,闵行区,
B0FFGTHI1Q,[],罗秀二村综合文化活动室,科教文化服务;文化宫;文化宫,罗秀二村27-1,"121.449556,31.131097",140800,310000,上海市,021,上海市,310104,徐汇区,
B0FFM9SC3Y,B00155QXJZ,金山北站站前广场,风景名胜;公园广场;城市广场,[],"121.089890,30.893826",110105,310000,上海市,021,上海市,310116,金山区,
B001556M4E,[],安亭市民广场,风景名胜;公园广场;城市广场,墨玉路328号,"121.16444,31.299927",110105,310000,上海市,021,上海市,310114,嘉定区,
B0FFGTJNE5,[],圣若瑟天主堂,风景名胜;风景名胜;教堂,堡镇强民路西50米,"121.622652,31.545990",110206,310000,上海市,021,上海市,310151,崇明区,
B00156GUDK,[],车墩镇社区文化活动中心,科教文化服务;文化宫;文化宫,车墩镇影视路28弄1号,"121.314793,31.013679",140800,310000,上海市,021,上海市,310117,松江区,
B00155HNHD,[],江宁路街道社区文化活动中心河滨分中心,商务住宅;住宅区;社区中心,西苏州路71-1,"121.451887,31.241039",120304,310000,上海市,021,上海市,310106,静安区,
B0GUV7USYZ,[],大凉亭天主堂,风景名胜;风景名胜;教堂,山阳镇中心村跃进7014号,"121.347675,30.782632",110206,310000,上海市,021,上海市,310116,金山区,
B0FFH2PEK7,[],印尼民丹巴迪克文化中心,科教文化服务;文化宫;文化宫,沪太路2695号尊木汇国际艺术广场A区29,"121.410983,31.312745",140800,310000,上海市,021,上海市,310113,宝山区,
B00155F2OG,[],吴泾福音堂,风景名胜;风景名胜;教堂,吴泾龙吴路5330号(近永德路),"121.467007,31.048282",110206,310000,上海市,021,上海市,310112,闵行区,
B00155QGIU,[],南七宝寺,风景名胜;风景名胜;寺庙道观,七宝镇富强东街6号南,"121.357226,31.152873",110205,310000,上海市,021,上海市,310112,闵行区,
B00154SLJR,B0FFHRIVGO,七宝教寺,风景名胜;风景名胜;寺庙道观,七宝镇新镇路1205号,"121.357706,31.154427",110205,310000,上海市,021,上海市,310112,闵行区,
B0FFK8DJ36,[],鸽子广场,风景名胜;公园广场;城市广场,顾村镇沪太路4788号顾村公园3号门内,"121.359502,31.333694",110105,310000,上海市,021,上海市,310113,宝山区,
B0FFL6NENP,[],骑士广场,风景名胜;公园广场;城市广场,悦达路(佛罗伦萨小镇-上海名品奥特莱斯),"121.764331,31.195187",110105,310000,上海市,021,上海市,310115,浦东新区,
B0FFLAS6HQ,[],艺术家广场,风景名胜;公园广场;城市广场,悦达路(佛罗伦萨小镇-上海名品奥特莱斯),"121.765180,31.195603",110105,310000,上海市,021,上海市,310115,浦东新区,
B0FFGZNE0Z,[],上海浦东伽蓝寺,风景名胜;风景名胜;寺庙道观,祝桥镇新营村李家宅90号,"121.756443,31.196068",110205,310000,上海市,021,上海市,310115,浦东新区,
B0FFLJX41H,[],红三健身广场,风景名胜;公园广场;城市广场,碧江路402弄30号附近,"121.399549,31.010706",110105,310000,上海市,021,上海市,310112,闵行区,
B00155Q8KM,[],上海市闵行区青少年活动中心,科教文化服务;文化宫;文化宫,珠城路168号,"121.388632,31.105118",140800,310000,上海市,021,上海市,310112,闵行区,
B0FFJXAW8T,[],闵行区学校少年宫指导中心,科教文化服务;文化宫;文化宫,珠城路168号附近,"121.388633,31.105121",140800,310000,上海市,021,上海市,310112,闵行区,
B0FFG1KA9B,[],东方社区信息苑,商务住宅;住宅区;社区中心,金桥镇金高路1777号金桥文体中心,"121.601232,31.271675",120304,310000,上海市,021,上海市,310115,浦东新区,
B0FFGKVLHT,[],罗泾公园,风景名胜;公园广场;公园,罗泾镇潘沪路298号(近罗宁路),"121.328869,31.480545",110101,310000,上海市,021,上海市,310113,宝山区,
B00156GL01,[],罗泾公园(北区),风景名胜;公园广场;公园,罗泾镇潘沪路298号(近罗宁路),"121.328244,31.481385",110101,310000,上海市,021,上海市,310113,宝山区,
B00156GT3G,[],海天湖公园,风景名胜;公园广场;公园,祝桥镇,"121.76304,31.100852",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFL2LF60,[],祝西村小广场,风景名胜;公园广场;城市广场,王家宅路2号,"121.756229,31.098022",110105,310000,上海市,021,上海市,310115,浦东新区,
B00155LBUW,[],三林世博文化中心,科教文化服务;文化宫;文化宫,杨新路61号(近杨思新村路),"121.494622,31.163982",140800,310000,上海市,021,上海市,310115,浦东新区,
B00155MPGJ,[],上海市浦东新区浦南文化馆(杨新路),科教文化服务;文化宫;文化宫,上南路2779号5楼(德州路上南路),"121.494412,31.163741",140800,310000,上海市,021,上海市,310115,浦东新区,
B00155L2HI,[],彭浦公园,风景名胜;公园广场;公园,场中路2150号(近共和新路),"121.447398,31.304603",110101,310000,上海市,021,上海市,310106,静安区,
B00155LPEZ,[],罗溪公园,风景名胜;公园广场;公园,罗店镇市一路130号,"121.351246,31.417939",110101,310000,上海市,021,上海市,310113,宝山区,
B0FFLC2WC9,[],罗新公园,风景名胜;公园广场;公园,罗新路707正西方向190米,"121.346270,31.424398",110101,310000,上海市,021,上海市,310113,宝山区,
B00155L3X0,[],陆家嘴中心绿地,风景名胜;公园广场;公园广场,陆家嘴环路与陆家嘴东路交叉口西北角,"121.506922,31.236772",110100,310000,上海市,021,上海市,310115,浦东新区,
B0FFLKL7UE,[],柳园公园,风景名胜;公园广场;公园广场,陆家嘴环路(上海环球金融中心北侧约50米),"121.508310,31.235880",110100,310000,上海市,021,上海市,310115,浦东新区,
B0FFK22CIG,[],南桥镇社区志愿服务中心,商务住宅;住宅区;社区中心,南桥运河北路1351弄65号,"121.439201,30.918261",120304,310000,上海市,021,上海市,310120,奉贤区,
B00156R36F,B001571FGG,沙港村社区活动中心,商务住宅;住宅区;社区中心|体育休闲服务;休闲场所;休闲场所,沙港村朝阳2号,"120.880138,31.119400",120304|080500,310000,上海市,021,上海市,310118,青浦区,
B0FFGFB22H,B0FFGG66UJ,莘南花苑社区服务站,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|商务住宅;住宅区;社区中心,莘朱路699号,"121.396259,31.111884",130106|120304,310000,上海市,021,上海市,310112,闵行区,
B001507DF7,B0015211C2,共青国家森林公园-万竹园,风景名胜;公园广场;公园,嫩江路105号,"121.553435,31.315175",110101,310000,上海市,021,上海市,310110,杨浦区,
B00156TG35,[],北蔡镇社区文化活动中心,科教文化服务;文化宫;文化宫,北蔡镇陈春路101号,"121.55539,31.173309",140800,310000,上海市,021,上海市,310115,浦东新区,
B0FFK77SAX,[],奉城镇中心公园,风景名胜;公园广场;公园,奉城镇东街319号,"121.654248,30.915560",110101,310000,上海市,021,上海市,310120,奉贤区,
B0FFFSDBRH,[],南门港公园,风景名胜;公园广场;公园,川南奉公路与新排路交叉口南100米,"121.649963,30.910326",110101,310000,上海市,021,上海市,310120,奉贤区,
B00156R4IL,[],奉城耶稣堂,风景名胜;风景名胜;教堂,奉城镇南街451号,"121.649410,30.908803",110206,310000,上海市,021,上海市,310120,奉贤区,
B0HDB7FRXI,[],口袋公园(建设中),风景名胜;公园广场;公园,漕盈路与海盈路交汇东北角,"121.095412,31.136438",110101,310000,上海市,021,上海市,310118,青浦区,
B0FFH18766,[],大宁郁金香公园,风景名胜;公园广场;公园,广中西路288号(近共和新路),"121.443097,31.275776",110101,310000,上海市,021,上海市,310106,静安区,
B00155L2PU,[],沪太公园(装修中),风景名胜;公园广场;公园,新村路37号(近沪太路),"121.439357,31.268068",110101,310000,上海市,021,上海市,310107,普陀区,
B0FFF2Q1MI,[],欢娱寺,风景名胜;风景名胜;寺庙道观,烟漕路附近,"121.378579,30.864865",110205,310000,上海市,021,上海市,310116,金山区,
B0FFG8DKQC,[],建设镇社区文化活动中心,科教文化服务;文化宫;文化宫,建设镇建设公路1259号,"121.454800,31.657347",140800,310000,上海市,021,上海市,310151,崇明区,
B0FFLFT2OI,[],上海市崇明区文化馆建设镇分馆,科教文化服务;文化宫;文化宫,建设公路与镇中路交叉路口北侧,"121.454966,31.657295",140800,310000,上海市,021,上海市,310151,崇明区,
B00156GXB8,B00156YKHK,华泾社区文化活动中心,科教文化服务;文化宫;文化宫,华泾路505号(近华泾公园),"121.454160,31.119442",140800,310000,上海市,021,上海市,310104,徐汇区,
B0FFLDGSO0,[],五龙湖公园,风景名胜;公园广场;公园,广富林路与茸兴路交叉路口往西南约150米,"121.248918,31.054520",110101,310000,上海市,021,上海市,310117,松江区,
B0FFIK0OSC,[],公园东路崧文南路招呼站,风景名胜;公园广场;公园,公园东路与崧文南路交叉口东50米,"121.148109,31.151625",110101,310000,上海市,021,上海市,310118,青浦区,
B0FFGH9NGI,[],唐镇文化创艺中心,科教文化服务;文化宫;文化宫,唐镇唐陆路2685号1座,"121.651097,31.218903",140800,310000,上海市,021,上海市,310115,浦东新区,
B0G0FH8VU4,[],新村桂花科普公园,风景名胜;公园广场;公园,新村乡新卫村村委会对面,"121.381585,31.818736",110101,310000,上海市,021,上海市,310151,崇明区,
B0G1PAK4L6,[],招贤浜天主堂,风景名胜;风景名胜;教堂,亭林镇亭西村(松金公路全心路东侧),"121.307717,30.870073",110206,310000,上海市,021,上海市,310116,金山区,
B0G3VPBX5I,[],泡泡公园-聚贤广场,风景名胜;公园广场;城市广场,秀竹路泡泡公园,"121.506787,30.926508",110105,310000,上海市,021,上海市,310120,奉贤区,
B00153F3C7,[],吉浦广场,风景名胜;公园广场;城市广场,吉浦路三门路514号,"121.490024,31.304021",110105,310000,上海市,021,上海市,310110,杨浦区,
B0FFM4VJXH,[],浦康休闲公园,风景名胜;公园广场;公园,浦康路与江桦路交叉路口东南侧(浦江镇网球场),"121.501579,31.105188",110101,310000,上海市,021,上海市,310112,闵行区,
B0FFFRV3NW,[],中意文化广场,风景名胜;公园广场;城市广场,浦星公路800号,"121.500440,31.105590",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFLCHEH9,B0FFI7SW6H,周泾村社区文化活动中心,商务住宅;住宅区;社区中心,外冈镇周泾村680号,"121.144221,31.333870",120304,310000,上海市,021,上海市,310114,嘉定区,
B00156R4DA,[],马桥公园,风景名胜;公园广场;公园,富岩路298弄15号,"121.369908,31.031141",110101,310000,上海市,021,上海市,310112,闵行区,
B00156R1XI,[],马桥天主堂,风景名胜;风景名胜;教堂,马桥镇东街25号,"121.374035,31.030035",110206,310000,上海市,021,上海市,310112,闵行区,
B0FFGTM74B,[],江桥镇生命堂,风景名胜;风景名胜;教堂,虞姬墩路32弄32号,"121.347260,31.251469",110206,310000,上海市,021,上海市,310114,嘉定区,
B0FFK7MUEA,[],基督教生命堂,风景名胜;风景名胜;教堂,虞姬墩路32号,"121.347062,31.251289",110206,310000,上海市,021,上海市,310114,嘉定区,
B00155N1IG,[],吴泾镇社区文化活动中心,科教文化服务;文化宫;文化宫,吴泾镇龙吴路5533号,"121.467441,31.043247",140800,310000,上海市,021,上海市,310112,闵行区,
B00155L4FU,[],吴泾文化馆,科教文化服务;文化宫;文化宫,吴泾镇龙吴路5533号,"121.467584,31.043286",140800,310000,上海市,021,上海市,310112,闵行区,
B00155HTIT,[],三林世博主题公园,风景名胜;公园广场;公园,大道站路与东书房路交叉口东北角,"121.538421,31.16197",110101,310000,上海市,021,上海市,310115,浦东新区,
B00155LCEW,[],三林镇人口计生科普广场,风景名胜;公园广场;公园广场,东书房路546号,"121.537104,31.16154",110100,310000,上海市,021,上海市,310115,浦东新区,
B0FFKZEN28,[],贝瑞蒽儿童中心(浦东金高店),科教文化服务;文化宫;文化宫,金高路1925号金高里创意街区2号楼2楼,"121.609094,31.266417",140800,310000,上海市,021,上海市,310115,浦东新区,
B0FFF3AM68,[],绿地生活广场,风景名胜;公园广场;城市广场,龙轩路2209号附近,"121.314080,30.742256",110105,310000,上海市,021,上海市,310116,金山区,
B00156ZIW8,[],大河村社区文化活动服务中心,商务住宅;住宅区;社区中心,老港镇大河村建中路704号东南方向20米,"121.847054,31.016989",120304,310000,上海市,021,上海市,310115,浦东新区,
B001517E5A,[],长青公园,风景名胜;公园广场;公园,上钢新村,"121.488695,31.174036",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFFY1HJD,[],台北林家花园休闲生活广场,风景名胜;公园广场;公园广场,成山路198号,"121.493622,31.170454",110100,310000,上海市,021,上海市,310115,浦东新区,
B00155KTIF,[],周浦天主堂,风景名胜;风景名胜;教堂,周东路681号,"121.582719,31.124148",110206,310000,上海市,021,上海市,310115,浦东新区,
B0H6RU8FZS,[],雷锋广场,风景名胜;公园广场;城市广场,[],"121.491651,31.144292",110105,310000,上海市,021,上海市,310115,浦东新区,
B0FFLIWFEB,B001557CRJ,太阳岛迎宾广场,风景名胜;公园广场;公园广场,沈太路2588号,"121.090709,31.033431",110100,310000,上海市,021,上海市,310118,青浦区,
B00157GTU3,[],高桥村民活动中心,商务住宅;住宅区;社区中心,高桥支路与高桥路交叉口西北100米,"121.724199,31.167210",120304,310000,上海市,021,上海市,310115,浦东新区,
B00155FI0W,[],华山儿童公园,风景名胜;公园广场;公园,华山路1575号,"121.434675,31.204134",110101,310000,上海市,021,上海市,310105,长宁区,
B00155D4AI,[],华山绿地,风景名胜;公园广场;公园,华山路,"121.432628,31.206712",110101,310000,上海市,021,上海市,310105,长宁区,
B0FFLFEWY6,[],卫行休闲公园,风景名胜;公园广场;公园,卫行路,"121.582113,31.165501",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFIB7CFW,[],富民苑竖新镇市民公园,风景名胜;公园广场;公园,富民路与草港公路交叉口东50米,"121.598382,31.612223",110101,310000,上海市,021,上海市,310151,崇明区,
B0FFHC5IB0,[],新成路街道社区文化活动中心,商务住宅;住宅区;社区中心,仓场路与和政路交叉口东150米,"121.273551,31.382710",120304,310000,上海市,021,上海市,310114,嘉定区,
B0FFJ5KSF6,B001559TUC,徐汇区虹梅社区文化中心中心,商务住宅;住宅区;社区中心|科教文化服务;科教文化场所;科教文化场所,全州路81号,"121.407508,31.166341",120304|140000,310000,上海市,021,上海市,310104,徐汇区,
B0FFIK80KQ,[],猛将庙,风景名胜;风景名胜;寺庙道观,新格路与新腾路交叉口西50米,"121.280474,31.054534",110205,310000,上海市,021,上海市,310117,松江区,
B0015780FN,[],佳唐休闲广场,风景名胜;公园广场;城市广场,唐安路923号,"121.653485,31.205028",110105,310000,上海市,021,上海市,310115,浦东新区,
B00157HKIK,[],香梅和平御园西区,风景名胜;公园广场;公园,唐丰路与唐兴路交叉口西南150米,"121.646691,31.202638",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFIQUZEC,[],庄家村天主堂,风景名胜;风景名胜;教堂,黄渡镇联星村154号,"121.266182,31.266911",110206,310000,上海市,021,上海市,310114,嘉定区,
B00155QV8J,[],小普陀观音禅院,风景名胜;风景名胜;寺庙道观,拓林镇奉柘公路5500号,"121.473595,30.825494",110205,310000,上海市,021,上海市,310120,奉贤区,
B0FFFPWUMZ,[],天主教上海教区柘林耶稣升天堂,风景名胜;风景名胜;教堂,柘林镇公平村445号,"121.472380,30.826819",110206,310000,上海市,021,上海市,310120,奉贤区,
B0FFM8QH06,[],金南绿地,风景名胜;公园广场;公园,[],"121.164947,30.879978",110101,310000,上海市,021,上海市,310116,金山区,
B00155LHGV,[],其昌公园,风景名胜;公园广场;公园,南期昌路北50米,"121.232402,31.024668",110101,310000,上海市,021,上海市,310117,松江区,
B00155LCTF,[],水绘苑,风景名胜;公园广场;公园,荣乐中路89号,"121.235065,31.017572",110101,310000,上海市,021,上海市,310117,松江区,
B0FFGJOW7K,[],颂恩堂,风景名胜;风景名胜;教堂,朱家角镇人和路,"121.057134,31.104486",110206,310000,上海市,021,上海市,310118,青浦区,
B0FFLG3JPF,[],交通法治广场,风景名胜;公园广场;城市广场,瞭海路与海农公路交叉路口往东约50米,"121.566220,30.863973",110105,310000,上海市,021,上海市,310120,奉贤区,
B0FFH07FSL,[],海湾耶稣堂,风景名胜;风景名胜;教堂,星中路与海振路交叉口南150米,"121.566223,30.866090",110206,310000,上海市,021,上海市,310120,奉贤区,
B00155L90G,[],新成公园,风景名胜;公园广场;公园,塔城东路335号(近和政路),"121.268783,31.387614",110101,310000,上海市,021,上海市,310114,嘉定区,
B0FFM7MVS0,[],中医药文化园,风景名胜;公园广场;公园,高科中路,"121.595872,31.196811",110101,310000,上海市,021,上海市,310115,浦东新区,
B001557HZX,[],龙音寺,风景名胜;风景名胜;寺庙道观,华坪路,"121.430813,31.002865",110205,310000,上海市,021,上海市,310112,闵行区,
B00155QGJA,[],七宝丰盛堂,风景名胜;风景名胜;教堂,七宝镇七莘路1664号,"121.363557,31.134442",110206,310000,上海市,021,上海市,310112,闵行区,
B0FFG9TGMJ,[],七宝耶稣堂,风景名胜;风景名胜;教堂,七宝镇七莘路1664号,"121.363930,31.134459",110206,310000,上海市,021,上海市,310112,闵行区,
B0FFLF6QBG,[],牡丹广场,风景名胜;公园广场;城市广场,[],"121.205057,30.884991",110105,310000,上海市,021,上海市,310116,金山区,
B00156GQVS,[],沈庄庙,风景名胜;风景名胜;寺庙道观,惠农路与牡丹路交叉口西150米,"121.203859,30.877733",110205,310000,上海市,021,上海市,310116,金山区,
B001510563,[],和平公园(装修中),风景名胜;公园广场;公园,天宝路891号,"121.503191,31.270697",110101,310000,上海市,021,上海市,310109,虹口区,
B0FFKMT7T6,[],浦江第一湾公园,风景名胜;公园广场;公园,紫星路,"121.467662,31.013773",110101,310000,上海市,021,上海市,310112,闵行区,
B00155HH9S,[],嘉兴路街道社区文化活动中心,商务住宅;住宅区;社区中心,香烟桥路87号,"121.493255,31.262209",120304,310000,上海市,021,上海市,310109,虹口区,
B0FFGKVBHF,[],仓场健身公园,风景名胜;公园广场;公园,申裕路与申裕路399弄交叉口东北200米,"121.284055,31.360666",110101,310000,上海市,021,上海市,310114,嘉定区,
B0FFJXPARD,[],嘉兴路街道垦业居民区活动室,商务住宅;住宅区;社区中心,通州路383号附近,"121.494470,31.258438",120304,310000,上海市,021,上海市,310109,虹口区,
B0FFG8TZ3F,[],松江工业区沈溇村综合文体活动室,科教文化服务;文化宫;文化宫,G60沪昆高速附近,"121.162172,31.013450",140800,310000,上海市,021,上海市,310117,松江区,
B0FFK8BGAF,[],西墙界天主堂,风景名胜;风景名胜;教堂,朱泾镇新泾村富强3053号,"121.130885,30.862146",110206,310000,上海市,021,上海市,310116,金山区,
B0HBOONFXR,[],金杨街道庆宁寺,风景名胜;风景名胜;寺庙道观,金桥路136-2临附近,"121.569127,31.267408",110205,310000,上海市,021,上海市,310115,浦东新区,
B0015797OT,[],颛桥镇轻轨大型休闲绿地,风景名胜;公园广场;城市广场,沪闵公路附近,"121.400370,31.070058",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFFE87O8,[],闵行市民文化广场,风景名胜;公园广场;城市广场,老沪闵路与颛兴东路交叉口北150米,"121.401204,31.068833",110105,310000,上海市,021,上海市,310112,闵行区,
B0FFLCD0X3,[],张家观音堂,风景名胜;风景名胜;寺庙道观,杨南路与抚远路交叉路口东北侧(美兰湖高尔夫球会),"121.368218,31.392291",110205,310000,上海市,021,上海市,310113,宝山区,
B0G3AZBQNQ,[],吴家浜公园,风景名胜;公园广场;公园,勤富路503号,"121.304836,31.111353",110101,310000,上海市,021,上海市,310117,松江区,
B0GKKKWL4K,[],劳动村休闲广场,风景名胜;公园广场;城市广场,劳动路与泰金路交叉路口往北约50米,"121.322422,31.445852",110105,310000,上海市,021,上海市,310114,嘉定区,
B00155MPDK,[],长青园,风景名胜;公园广场;公园,杨新路281弄32号,"121.490057,31.161238",110101,310000,上海市,021,上海市,310115,浦东新区,
B0FFKDM6I4,[],北街居委广场,风景名胜;公园广场;城市广场,三林镇杨新路113号,"121.492866,31.163442",110105,310000,上海市,021,上海市,310115,浦东新区,
B0FFLNEV9C,[],北街居民广场,风景名胜;公园广场;城市广场,杨新路88号正南方向80米,"121.493036,31.163488",110105,310000,上海市,021,上海市,310115,浦东新区,
B00156CU4L,[],德州休闲绿地,风景名胜;公园广场;公园,德州路338号(近长清路),"121.489079,31.165998",110101,310000,上海市,021,上海市,310115,浦东新区,
B00155L7QZ,[],庄严寺,风景名胜;风景名胜;寺庙道观,朱枫公路东厍村东团366号,"121.031402,30.957976",110205,310000,上海市,021,上海市,310118,青浦区,
B00156YLHZ,B00152BEE9,塘桥街道社区生活服务中心,商务住宅;住宅区;社区中心,峨山路679弄1-2号,"121.520223,31.214081",120304,310000,上海市,021,上海市,310115,浦东新区,
B00155QF6W,[],福田净寺,风景名胜;风景名胜;寺庙道观,泗泾镇文化路25号(近开江中路),"121.277121,31.112523",110205,310000,上海市,021,上海市,310117,松江区,
B0HG9ZP0AQ,[],基督教泗泾福音堂(装修中),风景名胜;风景名胜;教堂,鼓浪路221号,"121.279638,31.116144",110206,310000,上海市,021,上海市,310117,松江区,
B00156O0GV,[],潍坊新村街道社区服务分中心(北张家浜路),商务住宅;住宅区;社区中心,北张家浜路188弄6-1号,"121.525183,31.216405",120304,310000,上海市,021,上海市,310115,浦东新区,
B0G09MN386,[],上海市宝山区基督教盛桥聚会点,风景名胜;风景名胜;教堂,[],"121.403896,31.453520",110206,310000,上海市,021,上海市,310113,宝山区,
B001557SII,[],盛桥中心绿地,风景名胜;公园广场;公园,古莲路368号,"121.401412,31.447877",110101,310000,上海市,021,上海市,310113,宝山区,
B0FFGWUWI8,[],勤俭村文化活动中心,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,华洲路与川东河路交叉口东100米,"121.724273,31.203588",120304|140800,310000,上海市,021,上海市,310115,浦东新区,
B0FFGD82MA,[],嘉北郊野公园,风景名胜;公园广场;公园,沪宜公路5051号,"121.196831,31.357432",110101,310000,上海市,021,上海市,310114,嘉定区,
B0FFIY7J3K,[],牛牛多肉植物园,风景名胜;公园广场;植物园,盐朝公路345号附近,"121.772460,31.089078",110103,310000,上海市,021,上海市,310115,浦东新区,
B00155L4R9,[],华城广场,风景名胜;公园广场;城市广场,三林镇,"121.490166,31.163046",110105,310000,上海市,021,上海市,310115,浦东新区,
